Time [s], Transmitter [V], Receiver [V],
-4.999999999999999562e-05,4.511718749999893419e-03,5.449218749999963640e-05
-4.979999999999999076e-05,4.453124999999946709e-03,2.421874999999993477e-05
-4.959999999999998590e-05,4.453124999999946709e-03,6.660156249999917011e-05
-4.939999999999998104e-05,4.335937499999831246e-03,1.289062499999944766e-05
-4.919999999999997617e-05,4.726562500000031086e-03,4.023437499999730355e-05
-4.899999999999999842e-05,4.589843749999822364e-03,8.085937499999803352e-05
-4.879999999999999356e-05,4.648437499999880096e-03,8.398437500000029143e-05
-4.859999999999998870e-05,4.355468750000035527e-03,8.593749999999920897e-05
-4.839999999999998383e-05,4.492187499999911182e-03,3.183593749999952954e-05
-4.819999999999997897e-05,4.726562500000031086e-03,3.222656250000035388e-05
-4.799999999999997411e-05,4.414062500000093259e-03,2.226562499999928252e-05
-4.779999999999999635e-05,4.687499999999955591e-03,2.871093749999987371e-05
-4.759999999999999149e-05,4.589843749999933387e-03,4.589843750000058287e-05
-4.739999999999998663e-05,4.492187500000133227e-03,2.050781250000164452e-05
-4.719999999999998177e-05,4.628906249999897859e-03,3.437500000000055095e-05
-4.699999999999997691e-05,4.570312499999951150e-03,3.671874999999855810e-05
-4.679999999999999915e-05,4.453124999999835687e-03,8.691406249999866773e-05
-4.659999999999999429e-05,4.335937499999942268e-03,1.517578125000001998e-04
-4.639999999999998943e-05,4.316406250000071054e-03,4.453124999999943240e-05
-4.619999999999998457e-05,4.316406249999849010e-03,1.107421875000012476e-04
-4.599999999999997971e-05,4.433593750000075495e-03,-6.250000000001046385e-06
-4.579999999999997485e-05,4.335937499999831246e-03,4.218749999999795580e-05
-4.559999999999999709e-05,4.511718750000004441e-03,-2.812500000000210665e-05
-4.539999999999999223e-05,4.707031250000048850e-03,8.007812499999551747e-06
-4.519999999999998737e-05,4.277343749999995559e-03,5.859374999999961836e-05
-4.499999999999998251e-05,4.628906250000008882e-03,4.902343749999937134e-05
-4.479999999999997764e-05,4.609375000000026645e-03,7.695312499999933109e-05
-4.459999999999999989e-05,4.316406249999960032e-03,7.499999999999867883e-05
-4.439999999999999503e-05,4.179687499999973355e-03,1.222656250000012795e-04
-4.419999999999999016e-05,4.375000000000017764e-03,1.037109374999985525e-04
-4.399999999999998530e-05,4.531249999999653610e-03,3.808593749999884120e-05
-4.379999999999998044e-05,4.140624999999897859e-03,5.371093750000058981e-05
-4.359999999999997558e-05,4.082031250000062172e-03,1.097656250000000541e-04
-4.339999999999999782e-05,4.433593749999964473e-03,4.160156249999932138e-05
-4.319999999999999296e-05,4.355468749999924505e-03,2.792968749999995975e-05
-4.299999999999998810e-05,4.550781250000079936e-03,6.054687500000634215e-06
-4.279999999999998324e-05,4.570312500000062172e-03,7.597656250000073969e-05
-4.259999999999997838e-05,4.296874999999977796e-03,2.441406250000121431e-05
-4.240000000000000062e-05,4.492187499999689138e-03,4.355468750000170836e-05
-4.219999999999999576e-05,4.355468749999924505e-03,6.972656249999882594e-05
-4.199999999999999090e-05,4.394531249999888978e-03,3.417968750000100614e-05
-4.179999999999998604e-05,4.335937499999942268e-03,6.503906250000020955e-05
-4.159999999999998118e-05,4.433593749999964473e-03,8.593749999999920897e-05
-4.139999999999997632e-05,4.453124999999946709e-03,7.695312500000019845e-05
-4.119999999999999856e-05,4.687500000000066613e-03,5.058593749999919925e-05
-4.099999999999999370e-05,4.531250000000097700e-03,4.941406250000019568e-05
-4.079999999999998884e-05,4.824218749999942268e-03,7.734374999999928807e-05
-4.059999999999998397e-05,4.667968749999973355e-03,3.789062499999929640e-05
-4.039999999999997911e-05,4.531249999999875655e-03,2.226562500000014988e-05
-4.019999999999997425e-05,4.394531249999777955e-03,7.304687499999889394e-05
-3.999999999999999650e-05,4.628906250000008882e-03,7.636718750000069666e-05
-3.979999999999999163e-05,4.453124999999835687e-03,4.707031250000045380e-05
-3.959999999999998677e-05,4.042968749999875655e-03,7.363281250000013045e-05
-3.939999999999998191e-05,4.121093749999693578e-03,4.863281249999941436e-05
-3.919999999999997705e-05,4.394531250000000000e-03,8.828124999999895084e-05
-3.899999999999999929e-05,4.609375000000137668e-03,4.980468750000015266e-05
-3.879999999999999443e-05,4.374999999999906741e-03,3.554687499999955452e-05
-3.859999999999998957e-05,4.414062499999871214e-03,1.367187499999415745e-06
-3.839999999999998471e-05,4.550781250000079936e-03,5.898437500000131006e-05
-3.819999999999997985e-05,4.726562500000253131e-03,9.101562500000038441e-05
-3.799999999999997499e-05,4.277343749999995559e-03,7.910156249999866079e-05
-3.779999999999999723e-05,4.492187499999911182e-03,9.648437499999978212e-05
-3.759999999999999237e-05,4.765625000000106581e-03,6.289062500000087985e-05
-3.739999999999998751e-05,4.414062499999760192e-03,5.957031249999994449e-05
-3.719999999999998265e-05,4.414062499999982236e-03,2.089843749999986677e-05
-3.699999999999997779e-05,4.472656249999928946e-03,7.382812499999967526e-05
-3.680000000000000003e-05,4.492187500000022204e-03,5.000000000000056483e-05
-3.659999999999999517e-05,4.277343749999995559e-03,1.193359374999994338e-04
-3.639999999999999031e-05,4.414062499999982236e-03,2.363281249999956563e-05
-3.619999999999998544e-05,4.667968749999973355e-03,7.656249999999850675e-05
-3.599999999999998058e-05,4.433593750000075495e-03,3.710937499998290257e-06
-3.579999999999997572e-05,4.570312499999951150e-03,9.472656249999867467e-05
-3.559999999999999797e-05,4.121093749999915623e-03,1.691406249999987191e-04
-3.539999999999999310e-05,4.355468749999813483e-03,1.281249999999988995e-04
-3.519999999999998824e-05,4.628906249999897859e-03,1.464843749999968775e-05
-3.499999999999998338e-05,4.550781249999857891e-03,3.183593749999692746e-05
-3.479999999999997852e-05,4.277343749999884537e-03,5.253906249999898415e-05
-3.459999999999997366e-05,4.140625000000119904e-03,1.582031249999869132e-05
-3.439999999999999590e-05,4.296874999999977796e-03,6.874999999999849981e-05
-3.419999999999999104e-05,4.570312500000062172e-03,6.542968750000016653e-05
-3.399999999999998618e-05,4.726562499999920064e-03,6.933593749999886896e-05
-3.379999999999998132e-05,4.355468750000035527e-03,2.871093749999813899e-05
-3.359999999999997646e-05,4.375000000000017764e-03,4.687499999999917427e-05
-3.339999999999999870e-05,4.277343749999884537e-03,4.062499999999899525e-05
-3.319999999999999384e-05,4.550781249999968914e-03,1.269531249999998959e-04
-3.299999999999998898e-05,4.746093750000124345e-03,1.058593750000004843e-04
-3.279999999999998412e-05,4.882812499999888978e-03,6.152343749999886202e-05
-3.259999999999997925e-05,4.746093749999791278e-03,2.812500000000123929e-05
-3.239999999999997439e-05,4.238281250000031086e-03,2.070312500000032196e-05
-3.219999999999999664e-05,4.316406249999849010e-03,4.394531249999993061e-05
-3.199999999999999178e-05,4.433593750000075495e-03,3.144531250000043993e-05
-3.179999999999998691e-05,4.492187499999800160e-03,5.957031249999820977e-05
-3.159999999999998205e-05,4.472656250000150990e-03,1.388671874999990175e-04
-3.139999999999997719e-05,4.492187499999689138e-03,5.781249999999970440e-05
-3.119999999999999944e-05,4.394531249999888978e-03,2.500000000000071609e-05
-3.099999999999999457e-05,4.453124999999835687e-03,1.660156249999773792e-05
-3.079999999999998971e-05,4.687499999999955591e-03,1.425781249999973077e-05
-3.059999999999998485e-05,4.628906250000008882e-03,8.671874999999912292e-05
-3.039999999999997999e-05,4.394531250000000000e-03,2.929687499999937550e-05
-3.019999999999997513e-05,4.531249999999764633e-03,3.027343750000143635e-05
-2.999999999999999737e-05,4.863281250000017764e-03,2.890624999999855116e-05
-2.979999999999999251e-05,4.355468750000035527e-03,1.132812499999875239e-05
-2.959999999999998765e-05,4.570312499999729106e-03,6.992187500000184019e-05
-2.939999999999998279e-05,4.550781250000079936e-03,4.687499999999917427e-05
-2.919999999999997793e-05,4.550781250000079936e-03,8.476562499999933803e-05
-2.899999999999997306e-05,4.062499999999857891e-03,9.570312499999813344e-05
-2.879999999999999531e-05,4.765625000000106581e-03,7.031250000000006245e-05
-2.859999999999999045e-05,4.394531250000000000e-03,5.878906250000003053e-05
-2.839999999999998559e-05,4.238281250000031086e-03,1.367187500000109635e-05
-2.819999999999998072e-05,4.374999999999906741e-03,3.652343749999901329e-05
-2.799999999999997586e-05,4.570312500000173195e-03,6.484375000000066475e-05
-2.779999999999999811e-05,4.511718749999782396e-03,3.925781249999957950e-05
-2.759999999999999325e-05,4.667968749999862332e-03,2.675781250000008882e-05
-2.739999999999998838e-05,4.296874999999977796e-03,-6.445312500000591194e-06
-2.719999999999998352e-05,4.550781250000079936e-03,6.074218750000068279e-05
-2.699999999999997866e-05,4.296875000000088818e-03,3.574218750000083406e-05
-2.679999999999997380e-05,4.492187499999911182e-03,8.906249999999886480e-05
-2.659999999999999604e-05,4.296875000000088818e-03,7.187499999999989037e-05
-2.639999999999999118e-05,4.726562499999920064e-03,8.886718749999931999e-05
-2.619999999999998632e-05,4.140625000000119904e-03,1.136718749999987566e-04
-2.599999999999998146e-05,4.648437500000102141e-03,1.699218750000029698e-05
-2.579999999999997660e-05,4.609374999999915623e-03,-1.582031249999869132e-05
-2.559999999999999884e-05,4.472656250000039968e-03,4.257812499999964750e-05
-2.539999999999999398e-05,4.492187500000022204e-03,2.851562499999946154e-05
-2.519999999999998912e-05,4.472656249999928946e-03,1.503906249999964473e-05
-2.499999999999998426e-05,4.257812500000124345e-03,5.136718749999911321e-05
-2.479999999999997940e-05,4.511718750000004441e-03,9.140624999999860667e-05
-2.459999999999997453e-05,4.628906249999897859e-03,6.406249999999988343e-05
-2.439999999999999678e-05,4.394531250000222045e-03,8.613281250000048850e-05
-2.419999999999999192e-05,4.355468749999702460e-03,9.687500000000060646e-05
-2.399999999999998706e-05,4.160156249999880096e-03,8.476562499999933803e-05
-2.379999999999998219e-05,4.531250000000208722e-03,5.917968749999912015e-05
-2.359999999999997733e-05,4.394531250000111022e-03,4.765625000000082295e-05
-2.339999999999997247e-05,4.277343750000106581e-03,1.464843749999968775e-05
-2.319999999999999471e-05,4.453124999999835687e-03,1.035156249999929362e-05
-2.299999999999998985e-05,4.589843749999933387e-03,4.804687499999817785e-05
-2.279999999999998499e-05,4.492187500000022204e-03,5.136718750000084793e-05
-2.259999999999998013e-05,4.277343750000106581e-03,6.250000000000005551e-05
-2.239999999999997527e-05,4.511718750000115463e-03,4.589843749999884814e-05
-2.219999999999999751e-05,4.453124999999835687e-03,6.542968750000016653e-05
-2.199999999999999265e-05,4.531249999999986677e-03,6.777343749999904104e-05
-2.179999999999998779e-05,4.531249999999875655e-03,7.109374999999910905e-05
-2.159999999999998293e-05,4.296874999999977796e-03,5.507812500000087291e-05
-2.139999999999997807e-05,4.238281249999809042e-03,2.148437500000197065e-06
-2.119999999999997321e-05,4.472656249999928946e-03,1.933593750000090622e-05
-2.099999999999999545e-05,4.433593749999853451e-03,7.285156250000195122e-05
-2.079999999999999059e-05,4.472656250000039968e-03,8.242187499999786143e-05
-2.059999999999998573e-05,4.570312499999951150e-03,4.941406250000019568e-05
-2.039999999999998087e-05,4.218749999999937828e-03,9.472656249999867467e-05
-2.019999999999997600e-05,4.335937499999831246e-03,5.976562499999948930e-05
-1.999999999999999825e-05,4.472656249999928946e-03,5.781250000000057176e-05
-1.979999999999999339e-05,4.492187500000022204e-03,8.554687499999925199e-05
-1.959999999999998853e-05,4.687499999999955591e-03,4.316406249999914929e-05
-1.939999999999998366e-05,4.453124999999835687e-03,5.292968749999980849e-05
-1.919999999999997880e-05,4.687499999999844569e-03,2.988281249999800993e-05
-1.899999999999997394e-05,4.394531250000000000e-03,5.820312499999966138e-05
-1.879999999999999618e-05,4.687500000000177636e-03,1.835937499999797801e-05
-1.859999999999999132e-05,4.296875000000088818e-03,6.035156249999899108e-05
-1.839999999999998646e-05,4.257812499999791278e-03,1.148437499999994948e-04
-1.819999999999998160e-05,4.375000000000017764e-03,1.142578124999999931e-04
-1.799999999999997674e-05,4.374999999999906741e-03,8.457031249999805850e-05
-1.779999999999997188e-05,4.335937500000053291e-03,3.945312499999999167e-05
-1.759999999999999412e-05,4.531249999999653610e-03,3.730468749999892725e-05
-1.739999999999998926e-05,4.257812499999902300e-03,6.054687499999766853e-06
-1.719999999999998440e-05,4.511718750000115463e-03,3.242187500000076605e-05
-1.699999999999997954e-05,4.589843750000044409e-03,9.570312499999379663e-06
-1.679999999999997468e-05,4.335937500000164313e-03,7.890624999999911598e-05
-1.659999999999999692e-05,4.492187499999911182e-03,1.048828125000010256e-04
-1.639999999999999206e-05,4.394531250000222045e-03,4.296875000000220657e-05
-1.619999999999998720e-05,4.472656250000039968e-03,2.265625000000097422e-05
-1.599999999999998234e-05,4.628906249999786837e-03,1.035156249999981404e-04
-1.579999999999997747e-05,4.687499999999955591e-03,1.564453124999988162e-04
-1.559999999999997261e-05,4.101562499999711342e-03,5.937500000000039968e-05
-1.539999999999999486e-05,4.570312499999840128e-03,7.968749999999902994e-05
-1.519999999999998999e-05,4.414062499999982236e-03,4.003906249999949346e-05
-1.499999999999998513e-05,4.335937499999942268e-03,5.546874999999909517e-05
-1.479999999999998027e-05,4.296874999999866773e-03,5.917968749999912015e-05
-1.459999999999997541e-05,4.550781250000079936e-03,1.115234375000002942e-04
-1.439999999999999765e-05,4.374999999999684697e-03,2.890624999999855116e-05
-1.419999999999999279e-05,4.433593749999742428e-03,9.433593749999958505e-05
-1.399999999999998793e-05,4.082031249999729106e-03,2.499999999999984873e-05
-1.379999999999998307e-05,4.277343749999773515e-03,1.972656250000086320e-05
-1.359999999999997821e-05,4.199218750000066613e-03,8.457031249999892586e-05
-1.339999999999997335e-05,4.492187499999800160e-03,3.847656250000140027e-05
-1.319999999999999559e-05,4.492187499999800160e-03,1.249999999999983763e-04
-1.299999999999999073e-05,4.746093749999902300e-03,6.269531250000046768e-05
-1.279999999999998587e-05,4.589843749999822364e-03,7.167968749999947820e-05
-1.259999999999998101e-05,4.492187499999911182e-03,1.406250000000192069e-05
-1.239999999999997615e-05,4.394531249999777955e-03,2.343750000000175554e-05
-1.219999999999997128e-05,4.257812499999791278e-03,7.285156250000108386e-05
-1.199999999999999353e-05,4.374999999999906741e-03,4.999999999999796274e-05
-1.179999999999998867e-05,4.179687500000084377e-03,8.085937500000063560e-05
-1.159999999999998380e-05,4.316406249999960032e-03,6.171874999999927419e-05
-1.139999999999997894e-05,4.375000000000128786e-03,4.628906249999967248e-05
-1.119999999999997408e-05,4.316406249999849010e-03,1.914062499999702460e-05
-1.099999999999999633e-05,4.335937500000053291e-03,4.101562499999981959e-05
-1.079999999999999146e-05,4.414062499999871214e-03,5.371093749999972244e-05
-1.059999999999998660e-05,4.492187499999800160e-03,6.386718749999947126e-05
-1.039999999999998174e-05,4.824218749999942268e-03,4.394531249999906325e-05
-1.019999999999997688e-05,4.707031249999937828e-03,1.308593750000072720e-05
-9.999999999999972019e-06,4.472656249999817923e-03,3.320312499999981265e-05
-9.799999999999994263e-06,4.687499999999955591e-03,6.425781249999942824e-05
-9.599999999999989401e-06,4.667968749999973355e-03,7.421875000000049960e-05
-9.399999999999984540e-06,4.628906250000008882e-03,3.906250000000090206e-05
-9.199999999999979678e-06,4.589843750000044409e-03,9.550781249999945599e-05
-8.999999999999974817e-06,4.960937500000150990e-03,6.191406250000055372e-05
-8.799999999999997061e-06,4.335937499999831246e-03,5.937499999999866496e-05
-8.599999999999992199e-06,4.648437499999658051e-03,-8.593749999999920897e-06
-8.399999999999987338e-06,4.765625000000217604e-03,1.953124999998917533e-06
-8.199999999999982477e-06,4.785156250000088818e-03,4.238281250000010270e-05
-7.999999999999977615e-06,4.511718750000115463e-03,4.316406249999914929e-05
-7.799999999999972754e-06,4.414062499999760192e-03,7.304687500000062866e-05
-7.599999999999994997e-06,4.921874999999964473e-03,1.621093749999951567e-05
-7.399999999999990136e-06,4.335937499999831246e-03,8.085937499999716616e-05
-7.199999999999985275e-06,4.902343749999982236e-03,6.972656249999969330e-05
-6.999999999999980413e-06,4.589843750000044409e-03,1.474609374999998057e-04
-6.799999999999975552e-06,4.550781249999857891e-03,3.828124999999838601e-05
-6.599999999999970690e-06,4.667968749999862332e-03,6.230468749999877598e-05
-6.399999999999992934e-06,4.472656249999595879e-03,4.589843749999884814e-05
-6.199999999999988073e-06,4.707031250000048850e-03,3.417968749999927142e-05
-5.999999999999983211e-06,4.667968749999973355e-03,-3.730468750000239669e-05
-5.799999999999978350e-06,4.628906249999897859e-03,9.179687500000029837e-05
-5.599999999999973489e-06,4.648437499999991118e-03,1.015624999999801409e-05
-5.399999999999968627e-06,4.863281250000017764e-03,9.257812500000107969e-05
-5.199999999999963766e-06,4.765624999999773515e-03,8.554687499999925199e-05
-4.999999999999958904e-06,4.609374999999804601e-03,9.160156249999988620e-05
-4.800000000000008253e-06,4.765624999999884537e-03,4.999999999999883010e-05
-4.600000000000003392e-06,4.355468750000146549e-03,9.238281250000153488e-05
-4.399999999999998530e-06,4.531249999999875655e-03,1.640624999999992784e-05
-4.199999999999993669e-06,4.648437499999769074e-03,2.499999999999898137e-05
-3.999999999999988808e-06,4.550781250000079936e-03,6.718749999999953926e-05
-3.799999999999983946e-06,4.394531250000111022e-03,7.167968749999947820e-05
-3.599999999999979085e-06,5.019531249999986677e-03,8.183593749999922701e-05
-3.399999999999974223e-06,4.609374999999804601e-03,1.562499999998960554e-06
-3.199999999999969362e-06,4.863281250000128786e-03,8.535156250000057454e-05
-2.999999999999964501e-06,4.531249999999875655e-03,9.648437500000151684e-05
-2.799999999999959639e-06,4.804687499999960032e-03,9.453124999999999722e-05
-2.600000000000008988e-06,4.453124999999724665e-03,4.765624999999995559e-05
-2.400000000000004127e-06,4.687500000000288658e-03,6.523437500000148909e-05
-2.199999999999999265e-06,4.335937499999831246e-03,3.300781250000113520e-05
-1.999999999999994404e-06,4.609374999999804601e-03,3.164062500000085210e-05
-1.799999999999989542e-06,4.765624999999884537e-03,2.500000000000071609e-05
-1.599999999999984681e-06,4.843749999999924505e-03,5.839843749999920619e-05
-1.399999999999979820e-06,4.492187499999911182e-03,5.546874999999996253e-05
-1.199999999999974958e-06,4.687499999999955591e-03,5.449218749999963640e-05
-9.999999999999700968e-07,4.492187499999911182e-03,8.867187499999804046e-05
-7.999999999999652354e-07,6.523437500000062172e-03,9.082031249999997224e-05
-5.999999999999603741e-07,2.673828124999988454e-02,7.792968749999878986e-05
-4.000000000000097228e-07,5.535156250000017319e-02,8.281250000000042050e-05
-2.000000000000048614e-07,8.458984374999989342e-02,9.960937499999943795e-05
0.000000000000000000e+00,1.128906249999999112e-01,8.496093749999975020e-05
2.000000000000048614e-07,1.419531250000000133e-01,7.324218749999930611e-05
4.000000000000097228e-07,1.722656249999998668e-01,6.113281249999977240e-05
6.000000000000145842e-07,2.020117187500000133e-01,4.941406250000193040e-05
8.000000000000194456e-07,2.318164062499999956e-01,1.679687499999988481e-05
1.000000000000024307e-06,2.612890625000001688e-01,6.035156249999985845e-05
1.200000000000029168e-06,2.909179687500003109e-01,7.343749999999971828e-05
1.400000000000034030e-06,3.188476562499998890e-01,1.224609374999990896e-04
1.600000000000038891e-06,3.471093750000001643e-01,1.205078125000001721e-04
1.800000000000043753e-06,3.777539062500000488e-01,6.445312499999897304e-05
1.999999999999994404e-06,4.073632812499998757e-01,9.999999999999939493e-05
2.199999999999999265e-06,4.356445312500000222e-01,4.960937499999800576e-05
2.400000000000004127e-06,4.648632812499997602e-01,7.851562500000002637e-05
2.600000000000008988e-06,4.949023437499997513e-01,5.449218750000050376e-05
